trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
toIslandMoTuWe_T04,10:20:00,10:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T05,11:10:00,11:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T05,11:20:00,11:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T06,12:10:00,12:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T06,12:20:00,12:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T07,13:10:00,13:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T07,13:20:00,13:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T08,14:10:00,14:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T08,14:20:00,14:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T09,15:10:00,15:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T09,15:20:00,15:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T10,16:10:00,16:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T10,16:20:00,16:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T11,17:10:00,17:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T11,17:20:00,17:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T12,18:10:00,18:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T12,18:20:00,18:20:00,1,2,,1,0,1,1,,1
toIslandMoTuWe_T13,19:10:00,19:10:00,2,1,,0,1,1,1,,1
toIslandMoTuWe_T13,19:20:00,19:20:00,1,2,,1,0,1,1,,1
toNanaimoThFr_T01,08:00:00,08:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T01,08:08:00,08:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T02,09:00:00,09:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T02,09:08:00,09:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T03,10:00:00,10:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T03,10:08:00,10:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T04,11:00:00,11:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T04,11:08:00,11:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T05,12:00:00,12:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T05,12:08:00,12:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T06,13:00:00,13:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T06,13:08:00,13:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T07,14:00:00,14:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T07,14:08:00,14:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T08,15:00:00,15:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T08,15:08:00,15:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T09,16:00:00,16:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T09,16:08:00,16:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T10,17:00:00,17:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T10,17:08:00,17:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T11,18:00:00,18:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T11,18:08:00,18:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T12,19:00:00,19:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T12,19:08:00,19:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T13,20:00:00,20:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T13,20:08:00,20:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T14,21:00:00,21:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T14,21:08:00,21:08:00,2,2,,1,0,1,1,,1
toNanaimoThFr_T15,22:00:00,22:00:00,1,1,,0,1,1,1,,1
toNanaimoThFr_T15,22:08:00,22:08:00,2,2,,1,0,1,1,,1
toIslandThFr_T01,08:10:00,08:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T01,08:20:00,08:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T02,09:10:00,09:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T02,09:20:00,09:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T03,10:10:00,10:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T03,10:20:00,10:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T04,11:10:00,11:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T04,11:20:00,11:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T05,12:10:00,12:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T05,12:20:00,12:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T06,13:10:00,13:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T06,13:20:00,13:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T07,14:10:00,14:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T07,14:20:00,14:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T08,15:10:00,15:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T08,15:20:00,15:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T09,16:10:00,16:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T09,16:20:00,16:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T10,17:10:00,17:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T10,17:20:00,17:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T11,18:10:00,18:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T11,18:20:00,18:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T12,19:10:00,19:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T12,19:20:00,19:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T13,20:10:00,20:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T13,20:20:00,20:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T14,21:10:00,21:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T14,21:20:00,21:20:00,1,2,,1,0,1,1,,1
toIslandThFr_T15,22:10:00,22:10:00,2,1,,0,1,1,1,,1
toIslandThFr_T15,22:20:00,22:20:00,1,2,,1,0,1,1,,1
toNanaimoSat_T01,08:00:00,08:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T01,08:08:00,08:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T02,09:00:00,09:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T02,09:08:00,09:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T03,10:00:00,10:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T03,10:08:00,10:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T04,11:00:00,11:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T04,11:08:00,11:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T05,12:00:00,12:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T05,12:08:00,12:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T06,13:00:00,13:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T06,13:08:00,13:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T07,14:00:00,14:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T07,14:08:00,14:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T08,15:00:00,15:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T08,15:08:00,15:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T09,16:00:00,16:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T09,16:08:00,16:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T10,17:00:00,17:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T10,17:08:00,17:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T11,18:00:00,18:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T11,18:08:00,18:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T12,19:00:00,19:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T12,19:08:00,19:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T13,20:00:00,20:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T13,20:08:00,20:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T14,21:00:00,21:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T14,21:08:00,21:08:00,2,2,,1,0,1,1,,1
toNanaimoSat_T15,22:00:00,22:00:00,1,1,,0,1,1,1,,1
toNanaimoSat_T15,22:08:00,22:08:00,2,2,,1,0,1,1,,1
toIslandTSat_T01,08:10:00,08:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T01,08:20:00,08:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T02,09:10:00,09:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T02,09:20:00,09:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T03,10:10:00,10:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T03,10:20:00,10:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T04,11:10:00,11:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T04,11:20:00,11:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T05,12:10:00,12:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T05,12:20:00,12:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T06,13:10:00,13:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T06,13:20:00,13:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T07,14:10:00,14:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T07,14:20:00,14:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T08,15:10:00,15:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T08,15:20:00,15:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T09,16:10:00,16:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T09,16:20:00,16:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T10,17:10:00,17:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T10,17:20:00,17:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T11,18:10:00,18:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T11,18:20:00,18:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T12,19:10:00,19:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T12,19:20:00,19:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T13,20:10:00,20:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T13,20:20:00,20:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T14,21:10:00,21:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T14,21:20:00,21:20:00,1,2,,1,0,1,1,,1
toIslandTSat_T15,22:10:00,22:10:00,2,1,,0,1,1,1,,1
toIslandTSat_T15,22:20:00,22:20:00,1,2,,1,0,1,1,,1
toNanaimoSun_T01,08:00:00,08:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T01,08:08:00,08:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T02,09:00:00,09:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T02,09:08:00,09:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T03,10:00:00,10:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T03,10:08:00,10:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T04,11:00:00,11:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T04,11:08:00,11:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T05,12:00:00,12:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T05,12:08:00,12:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T06,13:00:00,13:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T06,13:08:00,13:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T07,14:00:00,14:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T07,14:08:00,14:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T08,15:00:00,15:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T08,15:08:00,15:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T09,16:00:00,16:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T09,16:08:00,16:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T10,17:00:00,17:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T10,17:08:00,17:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T11,18:00:00,18:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T11,18:08:00,18:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T12,19:00:00,19:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T12,19:08:00,19:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T13,20:00:00,20:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T13,20:08:00,20:08:00,2,2,,1,0,1,1,,1
toNanaimoSun_T14,21:00:00,21:00:00,1,1,,0,1,1,1,,1
toNanaimoSun_T14,21:08:00,21:08:00,2,2,,1,0,1,1,,1
toIslandSun_T01,08:10:00,08:10:00,2,1,,0,1,1,1,,1
toIslandSun_T01,08:20:00,08:20:00,1,2,,1,0,1,1,,1
toIslandSun_T02,09:10:00,09:10:00,2,1,,0,1,1,1,,1
toIslandSun_T02,09:20:00,09:20:00,1,2,,1,0,1,1,,1
toIslandSun_T03,10:10:00,10:10:00,2,1,,0,1,1,1,,1
toIslandSun_T03,10:20:00,10:20:00,1,2,,1,0,1,1,,1
toIslandSun_T04,11:10:00,11:10:00,2,1,,0,1,1,1,,1
toIslandSun_T04,11:20:00,11:20:00,1,2,,1,0,1,1,,1
toIslandSun_T05,12:10:00,12:10:00,2,1,,0,1,1,1,,1
toIslandSun_T05,12:20:00,12:20:00,1,2,,1,0,1,1,,1
toIslandSun_T06,13:10:00,13:10:00,2,1,,0,1,1,1,,1
toIslandSun_T06,13:20:00,13:20:00,1,2,,1,0,1,1,,1
toIslandSun_T07,14:10:00,14:10:00,2,1,,0,1,1,1,,1
toIslandSun_T07,14:20:00,14:20:00,1,2,,1,0,1,1,,1
toIslandSun_T08,15:10:00,15:10:00,2,1,,0,1,1,1,,1
toIslandSun_T08,15:20:00,15:20:00,1,2,,1,0,1,1,,1
toIslandSun_T09,16:10:00,16:10:00,2,1,,0,1,1,1,,1
toIslandSun_T09,16:20:00,16:20:00,1,2,,1,0,1,1,,1
toIslandSun_T10,17:10:00,17:10:00,2,1,,0,1,1,1,,1
toIslandSun_T10,17:20:00,17:20:00,1,2,,1,0,1,1,,1
toIslandSun_T11,18:10:00,18:10:00,2,1,,0,1,1,1,,1
toIslandSun_T11,18:20:00,18:20:00,1,2,,1,0,1,1,,1
toIslandSun_T12,19:10:00,19:10:00,2,1,,0,1,1,1,,1
toIslandSun_T12,19:20:00,19:20:00,1,2,,1,0,1,1,,1
toIslandSun_T13,20:10:00,20:10:00,2,1,,0,1,1,1,,1
toIslandSun_T13,20:20:00,20:20:00,1,2,,1,0,1,1,,1
toIslandSun_T14,21:10:00,21:10:00,2,1,,0,1,1,1,,1
toIslandSun_T14,21:20:00,21:20:00,1,2,,1,0,1,1,,1
